Week,Property Country,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change,Net Gross Booking Value USD Percent Change,Booking value per order Percent Change
2017-W46,U.S. Virgin Islands,157,72391.4104,341.0327265710897,-0.1179775280898876,-0.3885041937109476,-0.4675870842412079
2017-W46,Uganda,18,7090.9084,379.5279538461539,-0.25,-0.47693464428241605,-0.4025053686303609
2017-W46,Ukraine,118,30036.3141,228.64535620808425,-0.0992366412213741,-0.22947378137387586,-0.3234446275239581
2017-W46,United Arab Emirates,1259,821853.029,755.924545004697,0.0219155844155845,-0.01521022399841554,0.00909416496283133
2017-W46,United Kingdom,37015,10079949.6764,479.04665359168484,-0.030817972350230427,-0.003481621035813731,0.05822761662745379
2017-W46,United States of America,354278,86274987.07649997,514.527285944561,-0.001966330118092441,-0.006599807893460263,-0.06076275275393839
2017-W46,Uruguay,261,76100.9724,351.99840293494924,-0.05434782608695654,-0.1448914120075433,0.19823937225789523
2017-W46,Uzbekistan,4,1152.0113999999999,288.00284999999997,3.0,1.4189611924352774,-0.39525970189118065
2017-W46,Vanuatu,7,3183.393,454.77042857142857,0.75,0.5487720503098548,-0.11498739982294015
2017-W46,Venezuela,10,2414.6493,248.2080375,-0.5238095238095238,-0.6473972605140161,-0.24176932428977882
2017-W46,Vietnam,2090,468568.5486,246.6865330355284,0.0641547861507128,0.04384363467442909,0.05443794847387773
2017-W46,Zambia,30,22249.8642,693.072275,-0.1428571428571429,0.13911474301675653,0.13447264096966505
2017-W46,Zimbabwe,41,23653.1496,513.2400162878788,0.6399999999999999,1.125259083104715,0.14941489844893452
2017-W47,Albania,5,784.636,159.2552125,-0.375,-0.5654802225596127,-0.29445460578692206
2017-W47,Algeria,14,8272.5487,582.7570125000001,0.2727272727272727,-0.007765864108203013,-0.13551588143169468
2017-W47,American Samoa,3,1495.95,498.65000000000003,2.0,0.38232304564775466,-0.5392256514507485
2017-W47,Andorra,16,4951.0654,340.13144166666666,0.06666666666666665,-0.12075239869287024,-0.1504031438025356
2017-W47,Angola,3,14554.154,4851.384666666667,2.0,15.171282222222224,4.390427407407407
2017-W47,Anguilla,9,11810.3883,1136.9119,0.8,1.6898192209391785,0.29466000755219923
2017-W47,Antigua and Barbuda,46,47607.2548,1085.4157883040937,-0.22033898305084743,-0.4041658018061983,-0.3787959411116778
2017-W47,Argentina,588,211638.6353,391.09183817358,-0.01342281879194629,-0.12135116272779256,0.08357085622089278
2017-W47,Armenia,10,2932.2429,282.1997142857143,1.0,2.0912011167883864,0.48748944358832524
2017-W47,Aruba,92,115867.9814,1337.4738486612575,0.39393939393939403,0.9166264102494,0.2687381980299033
2017-W47,Australia,10253,2911143.8547,388.4983851192378,-0.03836053273307072,-0.03499963625825386,-0.07318499965284331
2017-W47,Austria,741,282695.7687,419.4703196635257,-0.08743842364532017,-0.005406059946045705,0.1740990868217116
2017-W47,Azerbaijan,12,11838.9347,990.4697833333333,-0.1428571428571429,0.6167787986812507,0.8675778081382737
2017-W47,Bahamas,103,111733.59240000001,1311.805484617985,-0.2896551724137931,-0.06292403991903117,0.5165741157497783
2017-W47,Bahrain,46,32082.332899999998,531.7446674242424,-0.33333333333333337,0.378731361996856,0.48055240247764863
2017-W47,Bangladesh,15,6045.76,461.66406153846157,-0.375,-0.21141204847438821,0.6108391461096858
2017-W47,Barbados,89,98988.306,1345.0287862698412,0.03488372093023262,-0.1845744346439765,-0.027839616028297542
2017-W47,Belarus,9,5973.032499999999,601.8365166666666,0.8,1.6084275464171367,0.6523781329525424
2017-W47,Belgium,591,156192.2345,328.77304994616975,-0.4573002754820936,-0.5176016398626322,-0.11038398387678972
2017-W47,Belize,109,44908.2935,490.9410997788444,0.19780219780219777,0.08058104485214335,0.1831652583569623
2017-W47,Benin,2,1476.9261000000001,738.4630500000001,-0.33333333333333337,0.7413648975148999,1.6120473462723495
2017-W47,Bermuda,24,32562.5914,1485.3046033333333,-0.22580645161290325,-0.016943733637008185,0.20459660587778994
2017-W47,Bolivia,46,8335.461,197.30556927536233,-0.34285714285714286,-0.4481653396135684,-0.12147664871856323
2017-W47,"Bonaire, Sint Eustatius and Saba",6,2387.9539,415.53077999999994,-0.625,-0.736456080783024,-0.3729085628815578
2017-W47,Bosnia and Herzegovina,9,1557.0683,190.19461875000002,0.125,0.05753613582379291,-0.08130806742881691
2017-W47,Botswana,8,1343.738,167.96725,0.1428571428571428,-0.3355384834328424,-0.38948075973288365
2017-W47,Brazil,8262,1492897.4625,367.9638504637479,-0.19371523372694444,-0.17577581622376026,-0.08077354645413082
2017-W47,British Virgin Islands,61,34581.7457,609.7181174285714,0.605263157894737,1.2730808600398964,0.37012131387375646
2017-W47,Brunei,9,4677.5278,519.7253111111111,-0.3076923076923077,0.41121114987456053,1.0400354745995202
2017-W47,Bulgaria,72,18264.6637,251.54089692982453,0.19999999999999996,0.05612226005096499,-0.19956984989815674
2017-W47,Burkina Faso,1,1892.8686,1892.8686,0.0,-0.7617066343098966,-0.7617066343098966
2017-W47,Cambodia,484,96497.8201,202.78950878249762,-0.0986964618249534,-0.21240024141188008,-0.20255880286811612
2017-W47,Cameroon,3,700.9363,233.64543333333333,0.0,0.22453731081493955,0.22453731081493977
2017-W47,Canada,4873,1367316.1145,347.7676314835882,-0.04488435907487265,-0.10604590656250212,-0.03998884313181783
2017-W47,Cape Verde,11,3238.2127,336.60881851851855,0.8333333333333333,-0.40187105275601487,-0.6269507344217571
2017-W47,Cayman Islands,44,61243.236899999996,1425.6280307692307,0.10000000000000009,1.43339295082606,1.2840047185511962
2017-W47,Chad,1,1727.7617,1727.7617,,,
2017-W47,Chile,472,166912.8482,320.64324368106196,-0.1791304347826087,-0.2271924491285492,-0.11799354034179177
2017-W47,China,2632,800262.0762,353.25244361239623,-0.07389162561576357,-0.05937318117739032,-0.1603879537768269
2017-W47,Colombia,816,243831.764,326.10612222070796,0.00990099009900991,0.10825340034538589,0.11681037185745957
2017-W47,Cook Islands,1,312.4344,312.4344,-0.6666666666666667,-0.871035255755904,-0.5971834828343505
2017-W47,Costa Rica,848,263498.54099999997,314.83096097827917,0.08163265306122458,0.11117613507146262,-0.15655274194277857
2017-W47,Cote d'ivoire,4,2570.982,647.357,-0.4285714285714286,-0.13506244230134734,0.41030847699841555
2017-W47,Croatia,174,73755.8066,306.76964873077134,-0.15121951219512197,-0.3391494936872004,-0.04082388778720236
2017-W47,Curacao,59,41948.6558,848.3440751785714,-0.25316455696202533,-0.14620883980070365,0.021761825336904517
2017-W47,Cyprus,96,43833.1313,580.7014153289473,-0.04950495049504955,-0.18313367956884397,0.42281591603719404
2017-W47,Czech Republic,741,233075.2827,299.77145652477293,-0.09413202933985332,0.024456813448517467,0.15043278867666499
2017-W47,Democratic Republic of the Congo,4,5395.25,1428.5083333333332,-0.19999999999999996,-0.6431854556036136,-0.34985722504965555
2017-W47,Denmark,1103,375831.6494,340.0961982476593,-0.1083265966046888,-0.1112637053336647,-0.0947083683855211
2017-W47,Djibouti,1,226.002,226.002,-0.5,-0.8811804044036465,-0.7623608088072931
2017-W47,Dominica,9,3335.3111,315.63522142857147,-0.25,-0.5362341694707862,-0.4475850544577551
2017-W47,Dominican Republic,450,306518.4118,1087.2359386671062,-0.11417322834645671,-0.15173395820146152,-0.09220873049799083
2017-W47,Ecuador,189,46469.1649,284.458602778584,-0.1746724890829694,-0.21014834834708762,0.1519948340447148
2017-W47,Egypt,92,44391.1042,470.37367876876874,-0.11538461538461542,0.060289240856564286,-0.017078081533883127
2017-W47,El Salvador,49,18872.768,307.8394761904762,-0.27941176470588236,-0.032248687321480896,-0.08909094170368947
2017-W47,Equatorial Guinea,1,2702.7024,2702.7024,-0.6666666666666667,-0.6051059476555373,0.18468215703338808
2017-W47,Estonia,81,19635.4278,231.71542016835016,-0.18999999999999995,-0.13209069492207193,0.04090768802838274
2017-W47,Ethiopia,30,12133.8652,367.13684222222224,-0.2857142857142857,-0.34147998682315794,-0.23255832519647957
2017-W47,Faroe Islands,1,567.9384,567.9384,-0.75,-0.8311678459246632,-0.3246713836986529
2017-W47,Fiji,123,61199.330200000004,580.7687830692919,-0.2931034482758621,-0.44371678126811154,-0.0862244137242657
2017-W47,Finland,375,93766.12180000001,277.8204806749295,-0.015748031496062964,-0.1645806226055545,-0.0838681579942353
2017-W47,France,2513,896708.0229999999,405.64035485737486,-0.3644410723318159,-0.3898859485164038,-0.09046065181617724
2017-W47,French Guiana,2,288.2,144.1,1.0,-0.8989034426149,-0.94945172130745
2017-W47,French Polynesia,73,98091.7843,1256.484322905526,0.21666666666666656,0.10579987821497006,0.11185035176162517
2017-W47,Gabon,3,767.6366,255.87886666666668,-0.5,-0.9101412967760232,-0.7548594325429946
2017-W47,Gambia,5,3163.1919,646.0060625,0.25,0.9332932070471749,0.5793150359831696
2017-W47,Georgia,15,4892.0427,336.46052727272723,-0.0625,-0.529457714656665,-0.3547212530222992
2017-W47,Germany,3833,1277671.6413,347.92383624703,-0.11966008268259076,-0.05957076723049781,0.1244729120028023
2017-W47,Ghana,52,30270.5194,633.8670435238095,-0.1875,-0.3579234818577053,-0.11028693296971737
2017-W47,Gibraltar,15,5136.506600000001,317.61603461538465,-0.4444444444444444,-0.7066093089602263,-0.3646321102933411
2017-W47,Greece,426,175949.1264,318.96357979035537,-0.10126582278481011,-0.15620251974582344,-0.03632894636717687
2017-W47,Grenada,24,16550.0768,795.2674875,-0.07692307692307687,-0.3346943213376704,-0.19246894391122116
2017-W47,Guadeloupe,19,13609.969,779.1830515151515,0.11764705882352944,-0.02879965943829843,-0.11498893493869189
2017-W47,Guam,520,310548.8119,603.5751182864069,-0.17065390749601272,-0.1855459631619003,0.03162485388777991
2017-W47,Guatemala,143,42934.970199999996,339.46078203125,0.375,0.3002961100501129,-0.18607988219240934
2017-W47,Guyana,11,6660.88,618.0341666666667,1.2000000000000002,1.3789112026200279,0.20283988160402222
2017-W47,Haiti,55,24803.0724,474.0246219298246,0.05769230769230771,0.28262571183308505,0.09645565876170514
2017-W47,Honduras,79,23359.3659,318.7056243911644,0.21538461538461529,0.022595907412809035,-0.052714295508284104
2017-W47,Hong Kong,4027,1206567.8222,432.45561353428315,0.020010131712259405,-0.014664712582040496,-0.10266666547859116
2017-W47,Hungary,406,108101.3848,244.33287030894004,-0.09375,-0.09683955801484934,-0.08867290861404042
2017-W47,Iceland,388,142304.1957,361.4265200479094,-0.12415349887133187,-0.16942008853637913,0.10775715802758579
2017-W47,India,1318,415987.7712,327.7308400644365,0.1255337318531169,0.15328810585510566,0.0787841282774282
2017-W47,Indonesia,1205,390732.2704,468.9019665889431,-0.06079501169134838,0.013800374381306213,0.1311313640462557
2017-W47,Ireland,2005,521523.4704,335.6419679528255,-0.016674840608141284,-0.0864990468544875,0.03336589192987427
2017-W47,Israel,310,158893.8225,635.227754121815,-0.10919540229885061,-0.2230906197278304,0.19760819694664722
2017-W47,Italy,4061,1399177.2717,328.0095878644653,-0.15903913853799956,-0.19088612594531906,-0.023148308527267014
2017-W47,Jamaica,193,154745.6983,946.9911655612099,-0.12669683257918551,-0.23946503819503173,-0.13830830660717042
2017-W47,Japan,8617,2638637.3863999997,354.7655666947784,0.003727431566685979,0.06620232043642016,-0.029850585202296553
2017-W47,Jordan,54,18760.0009,374.93931925925926,-0.2702702702702703,-0.0728702133461443,0.47575165012136233
2017-W47,Kazakhstan,18,6804.1862,417.94587948717947,-0.052631578947368474,0.22620253179384608,0.4584908564487695
2017-W47,Kenya,77,36836.3074,432.2858602777778,-0.22999999999999998,-0.146186527352123,-0.027066007121993918
2017-W47,Kuwait,28,13945.3522,520.9655780701754,0.0,-0.21837922310403912,-0.13650111638180684
2017-W47,Kyrgyzstan,4,1208.2276,302.0569,0.33333333333333326,-0.10123692771088388,-0.32592769578316294
2017-W47,Laos,164,24352.2343,165.01072085227273,0.2713178294573644,0.2033834446560201,-0.03990350601435355
2017-W47,Latvia,145,30457.375099999997,194.21144926291396,-0.29268292682926833,-0.4054973734480296,-0.1665137923226936
2017-W47,Lebanon,27,16080.150599999999,570.435,-0.15625,0.3386494813210572,0.3909164391895432
2017-W47,Lesotho,2,649.1846,324.5923,0.0,-0.14799468205877297,-0.14799468205877297
2017-W47,Liechtenstein,4,1913.2138,478.30345,0.33333333333333326,0.8721416335580241,0.40410622516851813
2017-W47,Lithuania,117,29312.2825,234.4790211525974,0.2061855670103092,0.41236194303494034,0.2587462671023919
2017-W47,Luxembourg,67,25215.996,350.26136165024633,-0.3232323232323232,-0.24068573881751565,0.2498261837527418
2017-W47,Macau,737,197627.2338,284.3874226062319,-0.29066410009624644,-0.22821246476888313,0.0769582383712446
2017-W47,Macedonia,4,994.6575,248.664375,-0.4285714285714286,-0.21731712829119343,0.0719893849080897
2017-W47,Madagascar,8,2027.1738,253.396725,0.0,-0.01274794971611748,-0.043289898234027735
2017-W47,Malawi,9,3724.5746,457.67764444444447,0.5,0.4340523729539558,0.08083680844601604
2017-W47,Malaysia,1280,292203.3275,243.08482853846823,-0.016897081413210446,0.003560358404731234,0.060187926243472134
2017-W47,Maldives,67,114191.66040000001,1699.2220738624337,0.015151515151515138,-0.25928813053706223,-0.3306884724602859
2017-W47,Malta,99,46958.4647,449.1706818783069,-0.07476635514018692,0.030032690459101286,0.021901394477495506
2017-W47,Martinique,17,10048.9629,646.6325307692308,0.0,0.7107003073517928,0.9147012408866808
2017-W47,Mauritius,58,85994.0732,1454.8602092105264,0.20833333333333326,0.17427089745356916,-0.003715409308723383
2017-W47,Mexico,3846,1654066.8381,692.4820438686446,-0.007739938080495334,-0.08709311983525003,0.19835814165195575
2017-W47,Moldova,15,4263.742,300.14718796296296,1.5,1.2905274779739617,-0.060953164266413284
2017-W47,Monaco,18,8618.8281,506.708125,-0.1428571428571429,-0.3232793173726819,-0.2059008452501334
2017-W47,Mongolia,7,3326.8088000000002,475.25840000000005,0.75,0.16165641682529963,-0.2775297716319952
2017-W47,Montenegro,6,1454.5531,242.42551666666668,0.0,-0.4638981478311113,-0.4638981478311113
2017-W47,Morocco,275,73945.3126,274.9871471442889,-0.11003236245954695,-0.23467208465825473,-0.16886734176653773
2017-W47,Mozambique,16,6815.0226,491.9700058333334,-0.11111111111111116,-0.5215061456521756,-0.401525709898394
2017-W47,Myanmar,200,47298.7525,241.83903078527953,0.21212121212121215,-0.03424301159148224,-0.02873845882370707
2017-W47,Namibia,15,4203.116,347.6721416666667,-0.5161290322580645,-0.6333353537280138,-0.06947099277629121
2017-W47,Nepal,54,8249.1632,137.38345324074075,0.2272727272727273,0.4207226931615904,0.09118219632924318
2017-W47,Netherlands,1970,665804.6342,349.6636383908442,-0.09258406264394292,-0.11887491808566453,0.0024408051727384805
2017-W47,New Caledonia,13,6624.992399999999,474.85900999999996,-0.0714285714285714,-0.28080765447333,-0.2946205659402945
2017-W47,New Zealand,1686,376058.0655,232.4978453572747,-0.08617886178861789,-0.14885888288653393,-0.008007665320317603
2017-W47,Nicaragua,85,26291.8325,420.44994930835446,-0.3145161290322581,0.12713313673654625,1.0220827754879478
2017-W47,Niger,1,1190.9076,1190.9076,0.0,2.111043887147335,2.111043887147335
2017-W47,Nigeria,48,34699.248,756.3781850694445,-0.2615384615384615,-0.17165693504404222,0.3313272358199919
2017-W47,Northern Mariana Islands,63,24823.9872,342.9410926450465,0.23529411764705888,-0.05105915980985454,-0.2485697354134837
2017-W47,Norway,5056,1032799.584,255.6231387908975,-0.08868060562364821,-0.08881608606670521,-0.013634278190000959
2017-W47,Oman,58,20886.8288,371.3280606321839,0.15999999999999992,-0.19710113886603464,-0.2526079947148058
2017-W47,Pakistan,5,5374.1260999999995,1074.82522,-0.5,0.9055479218810345,2.558439474841218
2017-W47,Palau,7,5688.458,738.537425,0.16666666666666674,0.1634058951378743,-0.07959154380038957
2017-W47,Panama,381,124464.13900000001,368.07781377815746,-0.061576354679802936,0.050951405408579564,0.26128322323043696
2017-W47,Papua New Guinea,5,2560.866,660.6401777777778,0.25,0.2097168826217981,0.24830830882372434
2017-W47,Paraguay,21,4592.9972,209.4487205882353,0.23529411764705888,-0.3512281105389322,-0.5218550137188076
2017-W47,Peru,646,152639.219,179.3980127216266,0.05040650406504055,0.06982302866632395,-0.24361009269661926
2017-W47,Philippines,2049,536176.8027,309.1213848819994,0.04594180704441042,0.02980753349401377,0.16385710598401615
2017-W47,Poland,791,177345.5118,240.16712242194498,-0.14762931034482762,-0.3133213457359988,0.07932527684763668
2017-W47,Portugal,786,234049.3869,265.82077810865695,-0.19795918367346943,-0.22105397962792062,-0.23216483467220872
2017-W47,Puerto Rico,1032,485026.7756,519.8336375182316,0.07949790794979084,0.20340356270247484,-0.3101897475960621
2017-W47,Qatar,79,29521.2472,430.2208953991597,0.03947368421052633,-0.10085643704708247,-0.0986203553671714
2017-W47,Republic of the Congo,1,1981.962,1981.962,-0.5,-0.041873724850636784,0.9162525502987264
2017-W47,Reunion,1,79.8234,79.8234,-0.8571428571428572,-0.9722608649237419,-0.7896543529465604
2017-W47,Romania,129,37625.918900000004,343.53402004017005,-0.07194244604316546,0.11570924343319144,0.2772131092995007
2017-W47,Russia,250,75552.0594,255.64583920531726,-0.16387959866220736,-0.298247309758796,-0.25242932770457027
2017-W47,Rwanda,8,1718.9204,241.62840000000003,0.33333333333333326,-0.3339637012394001,-0.4382522243213389
2017-W47,Samoa,13,3881.6022,266.0442,0.30000000000000004,0.21712319787650736,-0.20589395440946912
2017-W47,San Marino,4,618.8378,154.70945,-0.19999999999999996,-0.08443174839330381,0.16687873348216975
2017-W47,Sao Tome and Principe,1,364.78,364.78,-0.5,-0.6117709663686676,-0.22354193273733514
2017-W47,Saudi Arabia,135,99399.4399,827.221645960521,-0.16666666666666663,-0.08438871278118054,0.049253301480422174
2017-W47,Senegal,13,5034.4132,354.93715,-0.1333333333333333,0.02040934960384444,-0.002324433522100877
2017-W47,Serbia,39,9641.4309,230.68159930555555,-0.04878048780487809,-0.32830953006131625,-0.29553233169323767
2017-W47,Seychelles,14,12700.509699999999,869.8716925925926,-0.5172413793103448,-0.6492357414534464,-0.349946196638525
2017-W47,Singapore,1283,580710.7394,434.49362860390414,-0.07230657989877076,-0.14209791446004416,-0.12428679139392595
2017-W47,Sint Maarten,85,44358.0249,611.7137038961039,0.39344262295081966,0.08445140928816341,-0.10710736669251697
2017-W47,Slovakia,84,20204.7375,241.4066310087719,0.012048192771084265,0.22067512687785373,0.15831654597941558
2017-W47,Slovenia,34,8080.9443,263.2356066666667,-0.34615384615384615,-0.3004660723446856,0.11218677266843247
2017-W47,Solomon Islands,1,43.44,43.44,0.0,-0.970139199175116,-0.970139199175116
2017-W47,South Africa,561,211607.0981,436.77451868519154,-0.06655574043261236,-0.09612579191792281,0.17146829232827243
2017-W47,South Korea,7872,1446226.6472,360.29833616621073,0.009101397256761956,-0.00949834423987539,0.06163217634371709
2017-W47,Spain & Canary Islands,3843,1460367.3923,383.9446431018562,-0.13872702823845806,-0.10038209808571918,0.10064340872964506
2017-W47,Sri Lanka,188,62746.8282,319.1525287127864,0.02732240437158473,-0.0166751520528996,0.009360330386141147
2017-W47,St. Barthelemy,4,7024.2984,1756.0746,1.0,7.8747268774796435,3.4373634387398218
2017-W47,St. Kitts and Nevis,12,14159.0366,1246.6651454545454,-0.2941176470588235,1.9735678870787203,3.6825997479507233
2017-W47,St. Lucia,48,57055.5358,1254.7796407142857,-0.020408163265306145,-0.17709264057804408,-0.054445899038635504
2017-W47,St. Martin,23,25037.6349,1028.062509090909,0.045454545454545414,0.5960765662824541,0.6587843285997688
2017-W47,St. Vincent and the Grenadines,12,6799.1549,591.0029277777778,0.0,-0.34783081952413253,-0.3962357823397077
2017-W47,Suriname,4,1214.3309,303.582725,-0.19999999999999996,-0.20734970412957499,0.012374194260518667
2017-W47,Svalbard,14,15250.236100000002,896.4010870370371,-0.26315789473684215,0.637071582986678,1.2319866771597896
2017-W47,Swaziland,4,1186.0068,296.5017,0.33333333333333326,-0.27948141914129865,-0.459611064355974
2017-W47,Sweden,1429,467173.6785,369.21143399992593,-0.07026675341574495,-0.041178778298304075,0.05703381956173059
2017-W47,Switzerland,1027,494731.2931,436.97608823587666,-0.15333882934872223,-0.0895594399803531,-0.10023301363804593
2017-W47,"Taiwan, Republic of China",3166,787012.312,248.27307720619686,0.014743589743589691,0.07516321979193541,-0.029280083925315892
2017-W47,Tanzania,71,28896.9409,440.3316996527778,-0.01388888888888884,0.057789036366310276,0.19824118698873283
2017-W47,Thailand,5902,1667442.6452,306.7156962357029,-0.042970650235122476,-0.10449071900957474,-0.023163649771782202
2017-W47,Togo,2,498.88880000000006,249.44440000000003,1.0,-0.20417748405009206,-0.602088742025046
2017-W47,Tonga,1,125.37,125.37,0.0,0.0021582733812950394,0.0021582733812950394
2017-W47,Trinidad and Tobago,60,34396.880900000004,543.6859641818182,-0.10447761194029848,-0.022808846080752287,-0.004228500835665616
2017-W47,Tunisia,48,13053.0023,343.5746979296066,-0.040000000000000036,-0.1076499943155681,-0.029283653154032585
2017-W47,Turkey,679,190003.68839999998,284.3439443289632,-0.11703511053315996,-0.01966112757750349,-0.09755801127860197
2017-W47,Turks and Caicos,37,74210.1751,2667.38713,-0.24489795918367352,-0.4278234422407764,0.2478760876188324
2017-W47,U.S. Virgin Islands,139,104703.26749999999,909.7303814872866,-0.1146496815286624,0.4463493240629002,1.6675750173133297
2017-W47,Uganda,11,8882.297999999999,699.9409111111111,-0.38888888888888884,0.2526318912820815,0.8442407311974716
2017-W47,Ukraine,141,44127.629,369.12105549457993,0.19491525423728806,0.4691426136071737,0.6143824725600477
2017-W47,United Arab Emirates,1123,795598.9055,766.682467085081,-0.10802223987291504,-0.0319450346638559,0.014231476079821004
2017-W47,United Kingdom,35182,8671736.1278,452.6661735191841,-0.04952046467648252,-0.1397044225227655,-0.055068707556375385
2017-W47,United States of America,347682,78733223.94749998,567.2441713669537,-0.018618147330627388,-0.0874154072293597,0.10245692864590428
2017-W47,Uruguay,237,81073.60130000001,302.6359595959986,-0.09195402298850575,0.06534251459840745,-0.14023485029298
2017-W47,Uzbekistan,4,1395.6142,348.90355,0.0,0.21145867132912066,0.21145867132912066
2017-W47,Vanuatu,14,4588.7103,329.22366666666665,1.0,0.44145265758893104,-0.2760662391772971
2017-W47,Venezuela,9,2093.5234,204.37334285714286,-0.09999999999999998,-0.13299069972604305,-0.1766046542423395
2017-W47,Vietnam,2164,465910.7585,208.73666359644926,0.03540669856459333,-0.005672147880904532,-0.153838432005583
2017-W47,Zambia,29,14965.092200000001,490.4739625,-0.033333333333333326,-0.32740748143532483,-0.292319170464581
2017-W47,Zimbabwe,25,8278.4029,297.77519705882355,-0.3902439024390244,-0.6500084327036092,-0.4198129771475184
2017-W48,Albania,8,1647.2549000000001,214.67747142857144,0.6000000000000001,1.099387359234091,0.3480090733518153
2017-W48,Algeria,4,1447.1905,361.797625,-0.7142857142857143,-0.8250611084344538,-0.3791621254836467
2017-W48,Andorra,14,3854.348,269.4710958333333,-0.125,-0.22151139429505418,-0.20774423407343046
2017-W48,Angola,2,2297.0,1148.5,-0.33333333333333337,-0.8421756427752517,-0.7632634641628775
2017-W48,Anguilla,7,12320.658300000001,1747.89166,-0.2222222222222222,0.04320518403277229,0.5374029069446804
2017-W48,Antigua and Barbuda,47,46959.974,1093.5206862068967,0.021739130434782705,-0.013596263903878802,0.007467090482870642
2017-W48,Argentina,566,226071.5168,461.0167308858759,-0.0374149659863946,0.06819587302451291,0.1787940475537637
2017-W48,Armenia,2,287.69,143.845,-0.8,-0.9018873913890285,-0.49027234005501685
2017-W48,Aruba,75,95046.214,1383.6186249149662,-0.18478260869565222,-0.17970251270813975,0.034501441878581174
2017-W48,Australia,10490,3041455.2369999997,350.23946224183834,0.02311518579927818,0.04476294845052542,-0.09847897531326177
2017-W48,Austria,742,264806.9484,343.44497747369894,0.0013495276653170407,-0.0632794059220032,-0.18124129080410212
2017-W48,Azerbaijan,9,3220.2212,399.8403619047619,-0.25,-0.7279973847646951,-0.5963124078766577
2017-W48,Bahamas,152,173149.95190000001,1138.7884477636828,0.47572815533980584,0.5496678141353666,-0.13189229568184568
2017-W48,Bahrain,43,14762.0425,305.0755261904762,-0.06521739130434778,-0.5398700416826607,-0.4262744040889883
2017-W48,Bangladesh,25,9580.4164,388.56200606060605,0.6666666666666667,0.584650465780977,-0.15834469599874912
2017-W48,Barbados,61,56596.1814,938.9760085537919,-0.3146067415730337,-0.42825386465346726,-0.3018915147847152
2017-W48,Belarus,3,493.49289999999996,164.4976333333333,-0.6666666666666667,-0.9173798401398284,-0.726673891035359
2017-W48,Belgium,363,90805.6833,313.92397093887377,-0.3857868020304569,-0.4186286943734069,-0.04516513445894432
2017-W48,Belize,103,71943.1941,693.0809519480518,-0.05504587155963303,0.6020024029637197,0.41173951877377135
2017-W48,Benin,5,9493.615399999999,1898.7230799999998,1.5,5.42795560319504,1.571182241278016
2017-W48,Bermuda,22,23769.268,840.25025,-0.08333333333333337,-0.270043722625835,-0.4342909541152008
2017-W48,Bolivia,63,13955.6011,239.4278527777778,0.36956521739130443,0.6742446638524253,0.213487554644892
2017-W48,"Bonaire, Sint Eustatius and Saba",9,7208.129999999999,895.5592857142856,0.5,2.0185381719471214,1.155217684991436
2017-W48,Bosnia and Herzegovina,8,1409.7813,176.2226625,-0.11111111111111116,-0.09459251081021935,-0.07346136468963582
2017-W48,Botswana,6,5786.6944,964.4490666666667,-0.25,3.3064156852005375,4.741887580267384
2017-W48,Brazil,8699,1545905.9254,399.4093531916373,0.05289276204308879,0.0355071022836575,0.0854581304338955
2017-W48,British Virgin Islands,28,23614.292,826.7202666666667,-0.540983606557377,-0.31714575068429807,0.35590569319685184
2017-W48,Brunei,8,2449.5052,306.2049714285714,-0.11111111111111116,-0.47632482269800724,-0.41083305953688976
2017-W48,Bulgaria,56,13967.644900000001,254.08392452380951,-0.2222222222222222,-0.2352640525212627,0.010109797750679217
2017-W48,Cambodia,475,105901.1267,210.63106233477708,-0.018595041322314043,0.0974457929749648,0.03866843802402986
2017-W48,Cameroon,8,3912.0222999999996,489.00278749999995,1.6666666666666665,4.5811381148329735,1.092926793062365
2017-W48,Canada,4546,1338582.833,375.328004467852,-0.06710445310896773,-0.021014366169820886,0.07924939094156147
2017-W48,Cape Verde,4,1339.6401999999998,303.05513333333334,-0.6363636363636364,-0.5863025921675868,-0.09968153933952639
2017-W48,Cayman Islands,22,23151.8276,837.5527714285714,-0.5,-0.6219692365737775,-0.4125025929964
2017-W48,Chad,1,975.664,975.664,0.0,-0.43530175486584755,-0.43530175486584755
2017-W48,Chile,520,194086.6767,350.33470138906966,0.10169491525423724,0.16280249718966822,0.0925996673659566
2017-W48,China,2515,750003.6722,399.8943375689969,-0.044452887537993924,-0.06280243122184326,0.13203558758047307
2017-W48,Colombia,763,209879.8162,326.6238875843141,-0.06495098039215685,-0.13924333418676327,0.0015877204637566589
2017-W48,Cook Islands,8,7729.8386,966.229825,7.0,23.74067708293325,2.092584635366656
2017-W48,Costa Rica,882,287105.1031,342.2228250085461,0.04009433962264142,0.08958896702202246,0.08700498815348978
2017-W48,Cote d'ivoire,2,624.6656,312.3328,-0.5,-0.7570322934971929,-0.5175261872506205
2017-W48,Croatia,184,66139.4612,309.925503701705,0.05747126436781613,-0.10326434963020237,0.01028737681185432
2017-W48,Curacao,75,43256.2786,831.0536627329193,0.27118644067796605,0.031171983346365062,-0.02038136759782594
2017-W48,Cyprus,54,19123.2949,319.78336908866993,-0.4375,-0.5637251017017806,-0.4493153268663489
2017-W48,Czech Republic,662,190809.9335,292.9744224929665,-0.10661268556005399,-0.18133775795694873,-0.022674053462607535
2017-W48,Democratic Republic of the Congo,7,9242.607899999999,1301.59458,0.75,0.7131009499096426,-0.08884355125684718
